TITLE,AUTHOR,URL
"BEL Invites Applications For 247 Engineer Vacancies; Salaries Up To Rs 55,000/Month",Vidya Raja,https://www.thebetterindia.com/273933/how-to-apply-engineer-vacancy-bel-recruitment-eligibility/
"At 50, Homemaker Rekindles Entrepreneurial Dreams With Eco-Friendly Soy Candles",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/273923/buy-eco-friendly-soy-wax-candles-hand-poured-fragrances-benefits/
Here’s How a Jharkhand Farmer Won a Rs 50000 Grant to Build Her Flour Mill Biz,Hiren Kumar Bose,https://www.thebetterindia.com/273888/jharkhand-woman-farmer-tata-communication-csr-grant-business/
Can Replacing Rice With Millets Boost Your Child’s Growth? Study by Scientists Answers,Anjali Krishnan,https://www.thebetterindia.com/273854/can-millets-replace-rice-for-children-science-study-dr-s-anitha-hyderabad-superfoods/
Watch: This British Chef Quit His Job To Sell ‘Jhal Muri’ in London,Tulika Chaturvedi,https://www.thebetterindia.com/273840/angus-denoon-sells-jhal-muri-express-indian-chaat-in-london/
"65000 Sex Workers Advocate For Rights Like Never Before, Thanks To One Heroic Doctor",Divya Sethu,https://www.thebetterindia.com/273849/hero-smarajit-jana-durbar-collective-helps-kolkata-sex-worker-get-rights/
Duo Quits Jobs to Invent Solar-Powered ‘Smart’ Devices That Cut Farming Costs by 30%,Himanshu Nitnaware,https://www.thebetterindia.com/273838/odisha-women-invent-cheap-solar-devices-to-make-farming-automatic-and-cheaper/
"Paragliding In Our 60s, Trekking In Our 70s: How Travelling Kept Our Love Alive",Vidya Raja,https://www.thebetterindia.com/273824/delhi-couple-yogeshwar-sushma-bhalla-travel-royal-enfield-road-trip/
IOCL Invites Applications For 626 Apprentice Vacancies Across North India,Anagha R Manoj,https://www.thebetterindia.com/273820/how-to-apply-iocl-job-apprenticeship-vacancies-eligibility/
Homemaker Converts Family’s 10-Acre Chemical Laden Land Into Organic Farm,Gopi Karelia,https://www.thebetterindia.com/273813/how-to-convert-chemical-farm-organic-tamil-nadu-p-bhuvaneshwari-tips/
Couple Quits UAE to Make Tableware & Grow Bags From Areca Leaf; Earn Rs 2Lakh/Month,Anjali Krishnan,https://www.thebetterindia.com/273721/kerala-couple-quits-job-to-make-ecofriendly-areca-leaf-tableware-earns-lakhs/
“My Journey To Freedom”: Single Mom Forced to Drop Out on How She Became an Entrepreneur,Ananya Barua,https://www.thebetterindia.com/273800/inspiring-women-entrepreneur-tata-communications-laxmi-kumari-jamshedpur-jharkhand/
"Thank you Sania Mirza, You Did it Your Way",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/273745/sania-mirza-retirement-career-legend-of-indian-women-tennis/
The Padma Shri Hero Who Brought a Pomegranate Revolution to Uttarakhand,Himanshu Nitnaware,https://www.thebetterindia.com/273723/padma-shri-premchand-sharma-pomegranate-farming-uttarakhand/
Top 20 Books to Help You Crack UPSC Civil Service Exam,Anagha R Manoj,https://www.thebetterindia.com/273707/best-books-for-upsc-cse-syllabus-by-ias-toppers/
Over 15000 Wounded Animals Have Been Rescued by This Heroic Businessman,Tulika Chaturvedi,https://www.thebetterindia.com/273674/welfare-for-animals-in-goa-started-by-real-life-hero-atul-sarin/
We Built A Dreamy Eco-Friendly Treehouse Around A 400-Year-Old Jamun Tree,Vidya Raja,https://www.thebetterindia.com/273684/best-ecofriendly-homestay-munnar-book-treehouse/
"बांचा: देश का पहला गाँव, जहाँ न किसी घर में चूल्हा है और न किसीको रसोई गैस की है जरूरत",TBI Team,https://www.thebetterindia.com/273633/first-solar-village-of-madhya-pradesh-bancha/
"Entrepreneur Turns Old Seat Belts Into Bags That Are a Hit in Japan, Germany",Gopi Karelia,https://www.thebetterindia.com/273673/gurugram-entrepreneur-turns-old-car-seat-belts-into-eco-friendly-export-bags/
"Once Unable to Get a Job, ‘MA English Chaiwali’ Now Inspires Others Like Her",Anagha R Manoj,https://www.thebetterindia.com/273628/ma-english-chaiwali-tea-shop-by-tuktuki-das-west-bengal/
Moringa on My Face? 26-YO Uses the Superfood to Make Skin & Hair Care Products,Anjali Krishnan,https://www.thebetterindia.com/273598/woman-entrepreneur-startup-moringa-skincare-beauty-products-organic-farmers/
Ranveer Singh’s Hairstylist Was Once a Small Town Boy With a Salary of Rs 2000/Month,Vidya Raja,https://www.thebetterindia.com/273595/darshan-yewalekar-ranveer-singh-bollywood-hairstylist-inspiring/
"Undaunted by Rape & Abuse, Trans Woman Spends 26 Years Helping Others",Gopi Karelia,https://www.thebetterindia.com/273588/abhina-aher-inspiring-trans-woman-helps-community-find-jobs-advocacy/
Kerala Woman’s Award-Winning Fish Farm Helps Her Earn Rs 5 Lakh/Year,Anagha R Manoj,https://www.thebetterindia.com/273566/kerala-farmer-earns-lakhs-with-cage-fishing/
App Helps Over 250 Tailors in Bengaluru & Delhi Find Work During The Pandemic,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/273572/styched-app-helps-tailors-find-work-online-bengaluru-delhi-covid-lockdown/
Why a Visit to a Kerala School ‘Awakened’ Martin Luther King Jr,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/273564/martin-luther-king-jr-visit-india-kerala-school-untouchable-civil-rights/
Entrepreneur’s Solar Silk Machines Help 12000 Weavers Earn Upto 10 Times More,Tulika Chaturvedi,https://www.thebetterindia.com/273535/entrepreneur-builds-solar-silk-machine-helps-weavers-earn-more-resham-sutra/
"17-YO’s Robot Cleans Human Waste Remotely, Can Help End Manual Scavenging",Anjali Krishnan,https://www.thebetterindia.com/273529/mumbai-teen-builds-robot-to-clean-human-waste-manual-scavenging/
College Dropout Makes 100% Biodegradable Containers That Cattle Can Eat,Anagha R Manoj,https://www.thebetterindia.com/273423/biodegradable-cutlery-machines-from-natural-waste-coimbatore-entrepreneur/
"Duo Makes Eco-Friendly, Durable Scrubs For Doctors; Supplies To 500 Medical Institutions",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/273523/knya-med-couple-makes-eco-friendly-recycled-polyester-scrubs-for-doctors/
"Pics: In Kashmir, Snow Artists Are Turning the Winter Landscape Into Art",Guest Contributor,https://www.thebetterindia.com/273507/kashmir-snow-artists-sculpt-snowman-sculptures-pictures/
How I Made It Big as a Casting Director in Mumbai Without Degree or Contacts,Gopi Karelia,https://www.thebetterindia.com/273501/the-casting-director-of-sacred-games-and-little-things-shivam-gupta-ran-away-from-home-to-chase-his-dream-in-mumbai-heres-how-he-made-it-big-without-contacts-or-courses/
The Hero Who Returned to India to Single-Handedly Grow a Forest,Anjali Krishnan,https://www.thebetterindia.com/273494/abdul-kareem-inspiring-hero-who-grew-a-forest-conservation/
How to Study Indian Polity By Laxmikanth for UPSC CSE: 6 Key Tips,Anagha R Manoj,https://www.thebetterindia.com/273452/how-to-study-indian-polity-by-laxmikanth-for-upsc-cse/
"Banker Quits Job to Become a Farmer, Now Earns Lakhs & Empowers Thousands",Tulika Chaturvedi,https://www.thebetterindia.com/273462/man-leaves-banking-job-to-become-farmer-earns-lakhs-empowers-others/
New COVID Test Kit By AIIMS Detects More Cases; May Cost Less Than Rs 12,Vidya Raja,https://www.thebetterindia.com/273478/new-covid-test-kit-by-aiims-doctor-features-price-availability/
"21-YO Entrepreneur Turns Waste From 160 Temples Into Beautiful Idols, Artefacts",Anjali Krishnan,https://www.thebetterindia.com/273427/entrepreneur-akash-singh-turns-temple-waste-into-ecofriendly-idols/
"‘Saving Rs 15 Lakh, I Built My Eco-Friendly House Using Mud & Recycled Waste’",Gopi Karelia,https://www.thebetterindia.com/273396/eco-friendly-mud-house-built-using-recycled-waste-in-kerala-save-lakhs/
"Navy Doctor Helps Small Businesses Deliver as Fast as Amazon, Builds Rs 55 Cr Brand",Tulika Chaturvedi,https://www.thebetterindia.com/273411/navy-doctor-cloud-company-affordable-warehousing-small-businesses/
Rs 11 Lakh Loss To Rs 10 Million Deal on Shark Tank: Story of Skippi Ice Pops,Gopi Karelia,https://www.thebetterindia.com/273408/skippi-ice-popsicles-ravi-anuja-kabra-win-million-shark-tank/
"How a School Campus was Turned Into an Organic Farm, Yielding 40kg Of Fruits & Veggies",Anjali Krishnan,https://www.thebetterindia.com/273360/school-director-grows-organic-farm-vegetables-fruit/
23-YO Brews Up Startup Success With Hot Chocolate That Empowers Organic Farmers,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/273340/tiggle-anuva-kakkar-sells-hot-chocolate-powder-empowers-organic-farmers/
"Engineer Quits Job To Preserve Nagaland’s Delicacies In Pickles, Sells To 14 Countries",Yoshita Rao,https://www.thebetterindia.com/273338/engineer-quits-job-pickle-business-nagaland-nitu-viluo-bengaluru/
‘Isn’t Easy to Be Independent’: Trans Woman Entrepreneur Shares the Struggle Behind the Success,Anjali Krishnan,https://www.thebetterindia.com/273318/inspiring-transwoman-entrepreneur-starts-pickle-business-in-kerala/
"Family Moves to Himachal to Build Dream Cafe, Cook Up Success With South Indian Food",Vidya Raja,https://www.thebetterindia.com/273283/best-food-avvas-cafe-bir-billing-himachal-pradesh/
He Once Sold Mangoes To Support His Family; Now Employs 70000 Rural Youths,Himanshu Nitnaware,https://www.thebetterindia.com/273293/bvg-group-founder-hanmantrao-gaikwad-mango-history-now-earns-crores/
NIFT Grad’s Solar Charkhas Help 500 Women Earn Upto 5 Times More,Anagha R Manoj,https://www.thebetterindia.com/273270/khadi-solar-loom-charkha-nift-graduate-helps-women-earn-more/
What is Digital Marketing? Here’s How to Easily Master Marketing & Boost Your Resume,Ishani Tewari,https://www.thebetterindia.com/273282/what-is-digital-marketing-and-how-to-take-course/
"Sustainable Home’s ‘Dancing Walls’ Keep it Cool in Summers, Cut Cement Use By 40%",Gopi Karelia,https://www.thebetterindia.com/273274/kerala-unique-sustainable-home-cuts-cement-use-with-mud-bricks/
When Portuguese Soldiers Surrounded the Grave of ‘The Greatest of all Goans’,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/273137/forgotten-portuguese-goa-india-history-freedom-fighter-luis-de-menezes-braganza/
"Eco-Friendly Bamboo, Sabai Grass Gift Packs Help Entrepreneur Earn Rs 2 Lakh/Month",Anjali Krishnan,https://www.thebetterindia.com/273122/eco-friendly-packaging-handmade-bamboo-sabai-grass-odisha-startup-ecoloop/
"Dr S Somnath: A Hindi Teacher’s Son, New ISRO Chairman Was Crucial In PSLV’s Success",Anagha R Manoj,https://www.thebetterindia.com/273249/s-somanath-chairman-of-isro-mission-gaganyaan/
This Campaign Is Gifting 1.5 Million Hours of Sleep to Hundreds of Underserved Kids,Ananya Barua,https://www.thebetterindia.com/273250/duroflex-mattress-campaign-gifting-sleep-underserved-kids/
Gardening Tips From the Man Who Harvests 100 Kgs of Vegetables in Just 1 Week,Himanshu Nitnaware,https://www.thebetterindia.com/272981/how-to-grow-vegetables-in-pots-terrace-gardening-tips/
Halwa Dagine on Sankranti: Pune Shop Makes The Most Stunning Sugar Jewellery,Yoshita Rao,https://www.thebetterindia.com/273046/sweet-jewellery-halwa-dagine-tradition-carried-on-in-maharashtra-khauwale-patankar/
Techie Builds Unique Farmstay With 350+ ‘Forgotten Foods & Healing Herbs’,Vidya Raja,https://www.thebetterindia.com/273037/ecofriendly-farmstay-in-bengaluru-with-organic-farming/
Why a Painter has Fed 8 Lakh Free Meals to People Visiting Govt Hospitals in Bengaluru,Anagha R Manoj,https://www.thebetterindia.com/273032/painter-from-bengaluru-feeds-lakhs-free-govt-hospitals/
No Electricity & 50% Less Water: NRI’s Low-Cost Washing Machine Helps Women Refugees,Gopi Karelia,https://www.thebetterindia.com/273082/low-cost-washing-machine-innovation-nri-navjot-sawhney/
"DRDO Vacancy 2022: Apply for Junior Research Fellowship; Salary Rs 31,000/Month",Vidya Raja,https://www.thebetterindia.com/273100/how-to-apply-online-for-drdo-junior-research-fellowship-vacancy/
Duo Builds Eco-Friendly Homes With Ancient ‘Panch Bootha’ Wisdom,Anagha R Manoj,https://www.thebetterindia.com/272942/coimbatore-studio-bhutha-builds-ecofriendly-homes-with-traditional-knowledge/
Ardeshir Irani: The School Teacher Who Brought Sound to Indian Cinema,Divya Sethu,https://www.thebetterindia.com/272960/ardeshir-irani-made-india-first-talkie-colour-movie/
Three Sisters Are Making a Fortune Selling ‘Hing’; Earn Rs 25 Lakh a Month,Anagha R Manoj,https://www.thebetterindia.com/272949/sisters-make-hing-asafoetida-in-kerala-earn-lakhs/
"At Rs 4/Kilo, Engineers Show How to Clean a City While Earning Rs 10 Lakhs",Himanshu Nitnaware,https://www.thebetterindia.com/272968/startup-converts-city-waste-to-organic-manure-earns-lakhs/
‘His Acid Attack Took My Eye But I Won’t Let It Take My UPSC Dreams’,Gopi Karelia,https://www.thebetterindia.com/272951/inspiring-story-of-acid-attack-survivor-upsc/
Booster Shot: Everything on How & When to Take Your 3rd Vaccine Dose,Vidya Raja,https://www.thebetterindia.com/272946/how-to-get-covid-booster-shot-eligibility/
Here’s Why Over 1000 Men Have Joined This Pune Actress’ Cooking Class,Vidya Raja,https://www.thebetterindia.com/272913/pune-actress-medha-gokhale-teaches-men-basics-of-cooking/
"150 Yrs Ago, A Grandma’s Entrepreneurial Spirit Gave Jodhpur Its Iconic ‘Churi Wale’",Gopi Karelia,https://www.thebetterindia.com/272400/bibaji-churi-wale-jodhpur-iconic-bangle-shop/
Cholesterol to Cough: Science Says This Rare Himalayan Garlic is a Health Powerhouse,Anjali Krishnan,https://www.thebetterindia.com/272874/health-benefits-of-himalayan-garlic-for-diabetes-cholesterol/
"7200 Tea Garden Workers Have Better Lives, Thanks to These IIT Grads & Mushrooms!",Himanshu Nitnaware,https://www.thebetterindia.com/272857/iit-helps-women-earn-more-with-mushroom-farming/
"Why Hyderabad’s ‘Fever Hospital’, Was Named After This Nobel Prize Winning Doctor",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/272865/hyderabad-fever-hospital-sir-ronald-ross-nobel-prize-malaria/
"Pastry Chef Has a 1000-Plant Farm on Her Terrace With Seeds From London, Arizona",Vidya Raja,https://www.thebetterindia.com/272837/pastry-chef-terrace-garden-has-exotic-plants-from-london-arizona/
"Journalist Quits Career, Dedicates 20 Years To Uplift Millions Of Children & Women",Divya Sethu,https://www.thebetterindia.com/272818/sonali-khan-quit-journalism-women-and-child-development-galli-galli-sim-sim/
"Zinc for Colds: In 1960s, This Bihar-Born Doctor First Revealed Its Benefits to Humans",Anjali Krishnan,https://www.thebetterindia.com/272822/indian-doctor-first-discovered-power-of-zinc-in-common-cold/
How to Spruce up Your Home by Growing Monsteras Indoors & Outdoors in Few Easy Steps,Anagha R Manoj,https://www.thebetterindia.com/272809/how-to-garden-monstera-plants-at-home/
"Farmer’s Tapioca ‘Elixir’ Saves 50% Water, Boosts Crop Yield By 20%",Himanshu Nitnaware,https://www.thebetterindia.com/272463/armer-tapioca-elixir-innovation-saves-water-improves-crop-yield-earns-crores/
Edible Cutlery Startup Saves 90 Tons of Plastic From Entering Landfills,Vidya Raja,https://www.thebetterindia.com/272478/edible-cutlery-startup-attaware-saves-tons-of-plastic-from-landfill/
"40% Cheaper, Fast Charging: Can Sodium-Ion Replace Li-Ion Batteries in EVs?",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/272438/sodium-ion-replace-lithium-ion-batteries-in-ev/
"Chakda Xpress: Jhulan Lived In A Tin Roof Home, Fought Off Judgmental Relatives",Tulika Chaturvedi,https://www.thebetterindia.com/272487/chakda-xpress-on-netflix-anushka-sharma-as-jhulan-goswami-real-story/
"Despite High Risk, 29-YO Cycles Through The Sundarbans to Bring Oxygen to The Needy",Anjali Krishnan,https://www.thebetterindia.com/272423/covid-hero-cycles-to-bring-free-oxygen-in-west-bengal/
A Tiny Paan Shop Run by 4 Brothers Is Now a Rs 300 Crore Dairy Empire,Himanshu Nitnaware,https://www.thebetterindia.com/272424/sheetal-cool-products-paan-shop-to-dairy-empire-worth-crores/
"Eco-Friendly Home Generates Zero Bills for Water & Power, Earns Rs 10K Too!",Himanshu Nitnaware,https://www.thebetterindia.com/272055/eco-friendly-home-generates-zero-water-bills/
Cat Cafe Studio: Filmmaker Has Helped 2000+ Rescued Felines Find Loving Homes,Tulika Chaturvedi,https://www.thebetterindia.com/272456/cat-cafe-studio-mumbai-lets-you-adopt-stray-animals/
